scorer,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,delta x Lhand,delta y Lhand,Delta x Rhand,Delta y Rhand ,velocity x Lhand (pixels/s),velocity y Lhand (pixels/s),velocity x Rhand (pixels/s),velocity y Rhand (pixels/s),total velocity,Correlation coefficient,Max,Min
bodyparts,LHand,LHand,LHand,RHand,RHand,RHand,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,585.9807878,366.0079718
coords,x,y,likelihood,x,y,likelihood,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,573.5751723,350.6703038
686,1.067316055,1.564665079,0.007321198,2.079594493,0.268166542,0.000307446,-0.010968208,-0.107095957,230.6559998,613.0106316,-1.096820831,-10.70959568,23065.59998,61301.06316,65496.8873,,,
687,1.056347847,1.457569122,0.014331216,232.7355943,613.2787981,0.001141971,-0.033356667,-0.004133701,-230.7653723,-613.0115802,-3.335666656,-0.413370132,-23076.53723,-61301.15802,65500.82859,,,
688,1.02299118,1.453435421,0.009080416,1.970221996,0.267217875,0.000325643,-0.065553427,-0.017728567,-0.177788496,-0.037986755,-6.555342674,-1.772856712,-17.7788496,-3.798675537,18.18013831,,,
689,0.957437754,1.435706854,0.005710876,1.7924335,0.229231119,0.000222142,0.224654675,-0.01178503,0.498556376,0.159752846,22.46546745,-1.178503036,49.85563755,15.97528458,52.35259605,,,
690,1.182092428,1.423921824,0.1127344,2.290989876,0.388983965,0.001918359,-0.030172348,0.015129805,-0.051745772,-0.027583838,-3.017234802,1.512980461,-5.174577236,-2.758383751,5.863866514,,,
691,1.15192008,1.439051628,0.09199129,2.239244103,0.361400127,0.00159556,-0.030194521,0.02277112,-0.083924413,0.005348444,-3.019452095,2.277112007,-8.392441273,0.534844398,8.409466633,,,
692,1.121725559,1.461822748,0.082354948,2.155319691,0.366748571,0.001535917,-0.064404726,0.037829161,0.043655038,-0.00413084,-6.440472603,3.782916069,4.365503788,-0.41308403,4.385004189,,,
693,1.057320833,1.499651909,0.053327594,2.198974729,0.362617731,0.001148118,0.053616047,-0.009006739,-0.365875125,-0.059760094,5.361604691,-0.900673866,-36.58751249,-5.976009369,37.07234493,,,
694,1.11093688,1.49064517,0.008739331,1.833099604,0.302857637,0.000333791,0.007289648,0.036068201,-0.031944275,0.064107418,0.728964806,3.606820107,-3.19442749,6.410741806,7.162539877,,,
695,1.118226528,1.526713371,0.010051354,1.801155329,0.366965055,0.000363459,-0.085363388,0.011887789,0.189617634,0.08669734,-8.536338806,1.188778877,18.96176338,8.669734001,20.84976638,,,
696,1.03286314,1.53860116,0.022742724,1.990772963,0.453662395,0.000697524,0.034508228,0.060033798,-0.07609868,0.011022091,3.45082283,6.003379822,-7.60986805,1.102209091,7.689275428,,,
697,1.067371368,1.598634958,0.026014872,1.914674282,0.464684486,0.000752859,-0.023893595,-0.045373201,0.259172797,-0.050800562,-2.389359474,-4.537320137,25.91727972,-5.08005619,26.41045927,,,
698,1.043477774,1.553261757,0.067589968,2.173847079,0.413883924,0.001753068,-0.115708351,-0.082717896,-0.064468145,-0.017863512,-11.57083511,-8.271789551,-6.446814537,-1.786351204,6.689728567,,,
699,0.927769423,1.470543861,0.092217535,2.109378934,0.396020412,0.002326529,0.080286503,0.008644819,-0.039700508,-0.058287859,8.028650284,0.864481926,-3.970050812,-5.828785896,7.052378923,,,
700,1.008055925,1.479188681,0.039710119,2.069678426,0.337732553,0.001081026,0.010760307,-0.032121181,0.064863443,-0.01569438,1.076030731,-3.212118149,6.486344337,-1.569437981,6.673514699,,,
701,1.018816233,1.447067499,0.045343373,2.134541869,0.322038174,0.001229684,0.161063433,0.089036465,0.084564328,0.299219847,16.10634327,8.903646469,8.456432819,29.92198467,31.09399336,,,
702,1.179879665,1.536103964,0.073066436,2.219106197,0.62125802,0.001753736,-0.060326099,-0.007068634,-0.09741652,-0.01802969,-6.03260994,-0.706863403,-9.741652012,-1.802968979,9.907092462,,,
703,1.119553566,1.52903533,0.043080546,2.121689677,0.603228331,0.001197568,0.100799322,-0.106792688,0.019782305,-0.150149345,10.07993221,-10.67926884,1.978230476,-15.01493454,15.14469066,,,
704,1.220352888,1.422242641,0.028577181,2.141471982,0.453078985,0.000785956,0.02310276,-0.032669544,0.041275859,-0.091485739,2.310276031,-3.266954422,4.127585888,-9.148573875,10.03660148,,,
705,1.243455648,1.389573097,0.018128175,2.182747841,0.361593246,0.000519547,-0.14162612,0.21436882,0.04565227,0.209500074,-14.16261196,21.43688202,4.565227032,20.95000744,21.44164428,,,
706,1.101829529,1.603941917,0.111271478,2.228400111,0.571093321,0.002124278,0.040124416,0.025147915,0.0714885,-0.070885897,4.012441635,2.514791489,7.148849964,-7.088589668,10.06748029,,,
707,1.141953945,1.629089832,0.085409112,2.299888611,0.500207424,0.001596813,-0.148016214,-0.005135536,-0.106087804,0.060302019,-14.80162144,-0.513553619,-10.60878038,6.030201912,12.20285034,,,
708,0.993937731,1.623954296,0.257661641,2.193800807,0.560509443,0.00436214,-0.025658131,-0.064859629,0.034295678,-0.165397644,-2.565813065,-6.485962868,3.429567814,-16.5397644,16.8915879,,,
709,0.9682796,1.559094667,0.123923972,2.228096485,0.395111799,0.002161567,0.110718489,-0.176417112,-0.204899549,-0.151973009,11.07184887,-17.64171124,-20.48995495,-15.19730091,25.51070773,,,
710,1.078998089,1.382677555,0.01251334,2.023196936,0.24313879,0.000444994,-0.095003843,-0.06555748,-0.015584469,0.033103943,-9.500384331,-6.555747986,-1.558446884,3.310394287,3.658888769,,,
711,0.983994246,1.317120075,0.024053205,2.007612467,0.276242733,0.00070001,0.059040546,0.0829041,0.046579003,0.011350632,5.904054642,8.290410042,4.657900333,1.135063171,4.794205244,,,
712,1.043034792,1.400024176,0.024607198,2.05419147,0.287593365,0.000647317,-0.003629923,0.019435167,-0.02474463,-0.038909674,-0.362992287,1.943516731,-2.474462986,-3.890967369,4.611138052,,,
713,1.039404869,1.419459343,0.015080927,2.02944684,0.248683691,0.000442593,0.086978674,0.046030521,0.190267682,0.118060589,8.697867393,4.603052139,19.02676821,11.80605888,22.39198372,,,
714,1.126383543,1.465489864,0.107972823,2.219714522,0.36674428,0.001824868,-0.001981735,0.001850843,0.072900891,-0.003578663,-0.198173523,0.185084343,7.29008913,-0.357866287,7.29886757,,,
715,1.124401808,1.467340708,0.110577263,2.292615414,0.363165617,0.001880912,-0.065287113,-0.033524513,-0.012629747,0.087391853,-6.528711319,-3.352451324,-1.262974739,8.739185333,8.829975395,,,
716,1.059114695,1.433816195,0.179004297,2.279985666,0.45055747,0.003108083,0.040910006,-0.036062241,0.009083986,-0.080276251,4.091000557,-3.60622406,0.908398628,-8.027625084,8.07885837,,,
717,1.1000247,1.397753954,0.084534831,2.289069653,0.370281219,0.001596357,-0.05430007,-0.032667875,-0.010163426,0.044487,-5.430006981,-3.266787529,-1.01634264,4.448699951,4.563319364,,,
718,1.04572463,1.365086079,0.076552622,2.278906226,0.414768219,0.00190625,0.085988045,-0.029430389,-0.000933409,-0.039055586,8.598804474,-2.94303894,-0.093340874,-3.905558586,3.906673827,,,
719,1.131712675,1.335655689,0.079079695,2.277972817,0.375712633,0.001668628,-0.073660374,-0.058660507,-0.104495168,-0.123252869,-7.366037369,-5.86605072,-10.44951677,-12.32528687,16.15874677,,,
720,1.058052301,1.276995182,0.021179413,2.17347765,0.252459764,0.000568945,-0.06617713,0.014233828,0.060447574,-0.018959761,-6.617712975,1.423382759,6.044757366,-1.895976067,6.335125639,,,
721,0.991875172,1.29122901,0.060527332,2.233925223,0.233500004,0.001238276,0.132196188,0.40877676,-0.196242094,0.389163733,13.2196188,40.87767601,-19.6242094,38.91637325,43.58432863,,,
722,1.12407136,1.70000577,0.064522393,2.037683129,0.622663736,0.001493063,-0.075419664,0.041475773,-0.028524399,-0.008263826,-7.541966438,4.147577286,-2.85243988,-0.826382637,2.969734253,,,
723,1.048651695,1.741481543,0.064034812,2.009158731,0.61439991,0.001377712,0.016825199,-0.078514099,-0.105975747,-0.127113342,1.682519913,-7.851409912,-10.59757471,-12.71133423,16.54951986,,,
724,1.065476894,1.662967443,0.022857999,1.903182983,0.487286568,0.000632348,-0.041674614,-0.127359867,-0.009986877,-0.083214521,-4.167461395,-12.73598671,-0.998687744,-8.321452141,8.381165966,,,
725,1.02380228,1.535607576,0.022759782,1.893196106,0.404072046,0.000611212,0.042567015,-0.045209646,0.16750741,0.23140955,4.256701469,-4.520964622,16.750741,23.14095497,28.56730861,,,
726,1.066369295,1.49039793,0.179471016,2.060703516,0.635481596,0.003592703,0.065103054,-0.010846853,-0.01782167,-0.05022645,6.510305405,-1.084685326,-1.782166958,-5.022644997,5.329454177,,,
727,1.131472349,1.479551077,0.127862945,2.042881846,0.585255146,0.00267327,-0.003013134,0.037154198,0.116094112,-0.061064959,-0.3013134,3.715419769,11.60941124,-6.106495857,13.11745863,,,
728,1.128459215,1.516705275,0.164776906,2.158975959,0.524190187,0.002809709,-0.191081047,-0.024819851,-0.038224697,-0.149259806,-19.10810471,-2.481985092,-3.822469711,-14.92598057,15.40766597,,,
729,0.937378168,1.491885424,0.179415226,2.120751262,0.374930382,0.00299515,-0.047332287,0.046897173,-0.084395051,-0.136318207,-4.733228683,4.689717293,-8.4395051,-13.63182068,16.03283448,,,
730,0.890045881,1.538782597,0.030704407,2.036356211,0.238612175,0.000874233,0.074109554,-0.035599947,0.054094553,0.031438828,7.410955429,-3.559994698,5.409455299,3.143882751,6.256692848,,,
731,0.964155436,1.50318265,0.030654229,2.090450764,0.270051003,0.000805888,0.040267706,-0.087464571,-0.059743404,-0.09613657,4.026770592,-8.7464571,-5.974340439,-9.613656998,11.31879607,,,
732,1.004423141,1.415718079,0.009808904,2.030707359,0.173914433,0.000347908,0.037222624,0.041302919,-0.05601716,-0.070990086,3.722262383,4.130291939,-5.601716042,-7.09900856,9.042961083,,,
733,1.041645765,1.457020998,0.007461639,1.974690199,0.102924347,0.000239716,-0.070989847,0.242051363,-0.216829777,0.274594784,-7.098984718,24.2051363,-21.68297768,27.45947838,34.98820478,,,
734,0.970655918,1.699072361,0.010166505,1.757860422,0.377519131,0.000398146,-0.151058435,-0.089314938,0.093517542,0.004216433,-15.10584354,-8.931493759,9.351754189,0.421643257,9.361254694,,,
735,0.819597483,1.609757423,0.02786126,1.851377964,0.381735563,0.000924253,0.245496988,0.258492947,-0.100195646,0.021346331,24.54969883,25.84929466,-10.01956463,2.134633064,10.2444294,,,
736,1.065094471,1.86825037,0.007072024,1.751182318,0.403081894,0.000293736,-0.180665016,-0.20223546,-0.095252037,-0.155227423,-18.06650162,-20.22354603,-9.525203705,-15.52274227,18.21222208,,,
737,0.884429455,1.66601491,0.00631754,1.655930281,0.247854471,0.000305368,0.073354721,-0.121641636,0.358315825,0.083050966,7.335472107,-12.16416359,35.83158255,8.305096626,36.78147547,,,
738,0.957784176,1.544373274,0.031220516,2.014246106,0.330905437,0.00090883,-0.034033537,0.015981197,-0.124058127,-0.073839188,-3.403353691,1.598119736,-12.40581274,-7.383918762,14.43698189,,,
739,0.923750639,1.560354471,0.011820955,1.890187979,0.25706625,0.000395581,-0.058694601,-0.0818367,-0.029837847,-0.073819399,-5.869460106,-8.183670044,-2.983784676,-7.381939888,7.962160982,,,
740,0.865056038,1.478517771,0.01162531,1.860350132,0.183246851,0.000408347,-0.0226717,-0.008456707,-0.033548117,0.012889385,-2.267169952,-0.8456707,-3.354811668,1.288938522,3.593900923,,,
741,0.842384338,1.470061064,0.010890584,1.826802015,0.196136236,0.000382038,0.154730558,0.001265764,0.161142111,0.322796106,15.47305584,0.126576424,16.11421108,32.27961063,36.07826301,,,
742,0.997114897,1.471326828,0.091736875,1.987944126,0.518932343,0.002284255,0.097509861,-0.040777922,0.129460096,-0.094436407,9.750986099,-4.077792168,12.94600964,-9.443640709,16.02440374,,,
743,1.094624758,1.430548906,0.066154927,2.117404222,0.424495935,0.001471512,-0.110554934,0.049752235,-0.039616346,0.036993742,-11.05549335,4.975223541,-3.961634636,3.699374199,5.420324571,,,
744,0.984069824,1.480301142,0.129496157,2.077787876,0.461489677,0.00254709,0.011202574,-0.097818851,0.007690072,-0.172123194,1.120257378,-9.781885147,0.769007206,-17.21231937,17.22948955,,,
745,0.995272398,1.38248229,0.072639614,2.085477948,0.289366484,0.001455824,0.01116991,0.065060377,0.26215601,0.233946562,1.116991043,6.506037712,26.21560097,23.39465618,35.13641518,,,
746,1.006442308,1.447542667,0.365423709,2.347633958,0.523313046,0.005980324,-0.054665565,0.010716677,-0.146598458,-0.152647257,-5.466556549,1.071667671,-14.65984583,-15.26472569,21.1641898,,,
747,0.951776743,1.458259344,0.076342851,2.2010355,0.370665789,0.00146196,-0.951776743,-1.458259344,-2.2010355,-0.370665789,-95.17767429,-145.8259344,-220.10355,-37.06657887,223.2028315,,,
